,Year,STABBR,TUITFTE
32926,2009,CA,688.0
32927,2009,CA,338.0
32928,2009,CA,3265.0
32929,2009,CA,1429.0
32930,2009,CT,
32931,2009,CT,
32932,2009,CT,
32933,2009,CT,
32934,2009,CT,
32935,2009,CT,
32936,2009,CT,
32937,2009,CT,
32938,2009,CT,
32939,2009,FL,8478.0
32940,2009,FL,3911.0
32941,2009,GA,5442.0
32942,2009,GA,9006.0
32943,2009,GA,10316.0
32944,2009,GA,6904.0
32945,2009,IL,3518.0
32946,2009,KS,7564.0
32947,2009,LA,1218.0
32948,2009,LA,340.0
32949,2009,ME,2165.0
32950,2009,MO,4102.0
32951,2009,MO,4049.0
32952,2009,MO,
32953,2009,MO,
32954,2009,MO,5882.0
32955,2009,MO,
32956,2009,MO,8879.0
32957,2009,MO,2265.0
32958,2009,MO,9201.0
32959,2009,TX,1240.0
32960,2009,TN,4760.0
32961,2009,NC,5711.0
32962,2009,NJ,6354.0
32963,2009,PA,4793.0
32964,2009,NY,6414.0
32965,2009,NY,4861.0
32966,2009,NY,1046.0
32967,2009,NY,8366.0
32968,2009,NY,34250.0
32969,2009,NY,6500.0
32970,2009,NY,7108.0
32971,2009,NY,3794.0
32972,2009,NY,2656.0
32973,2009,NY,7119.0
32974,2009,NY,4286.0
32975,2009,NY,2400.0
32976,2009,NY,7865.0
32977,2009,NY,4723.0
32978,2009,NY,5600.0
32979,2009,NY,10719.0
32980,2009,NY,8445.0
32981,2009,NY,2849.0
32982,2009,OH,4676.0
32983,2009,OH,8344.0
32984,2009,OH,
32985,2009,OH,6745.0
32986,2009,OH,8636.0
32987,2009,OH,10344.0
32988,2009,OK,3614.0
32989,2009,OK,651.0
32990,2009,OK,1314.0
32991,2009,OK,796.0
32992,2009,OK,2053.0
32993,2009,OK,987.0
32994,2009,OK,1156.0
32995,2009,OK,2069.0
32996,2009,PA,5290.0
32997,2009,PA,2869.0
32998,2009,PA,2623.0
32999,2009,PA,4815.0
33000,2009,PA,3728.0
33001,2009,PA,3509.0
33002,2009,PA,2390.0
33003,2009,PA,4899.0
33004,2009,PA,4285.0
33005,2009,PA,9041.0
33006,2009,PA,2484.0
33007,2009,PA,10564.0
33008,2009,PA,689.0
33009,2009,PA,2131.0
33010,2009,PA,11714.0
33011,2009,PR,4381.0
33012,2009,PR,26.0
33013,2009,PR,3873.0
33014,2009,PR,3245.0
33015,2009,PR,3636.0
33016,2009,PR,2667.0
33017,2009,PR,5055.0
33018,2009,PR,2578.0
33019,2009,TN,5393.0
33020,2009,TN,6652.0
33021,2009,TX,2772.0
33022,2009,TX,1434.0
33023,2009,TX,3647.0
33024,2009,TX,6661.0
33025,2009,VA,8727.0
33026,2009,WV,785.0
33027,2009,MA,20068.0
33028,2009,AZ,8602.0
33029,2009,CA,5898.0
33030,2009,FL,60.0
33031,2009,FL,
33032,2009,GA,2420.0
33033,2009,GA,6978.0
33034,2009,IL,6693.0
33035,2009,IN,3434.0
33036,2009,MO,340.0
33037,2009,MO,3349.0
33038,2009,NY,4836.0
33039,2009,PA,12122.0
33040,2009,WA,9944.0
33041,2009,WV,2653.0
33042,2009,WV,2626.0
33043,2009,VA,15852.0
33044,2009,PA,8559.0
33045,2009,CA,11810.0
33046,2009,MI,6435.0
33047,2009,TX,3209.0
33048,2009,FL,5334.0
33049,2009,PR,4818.0
33050,2009,PR,4749.0
33051,2009,PR,5212.0
33052,2009,FL,10310.0
33053,2009,VA,8500.0
33054,2009,HI,11797.0
33055,2009,FL,4981.0
33056,2009,NJ,4312.0
33057,2009,TX,7830.0
33058,2009,UT,8160.0
33059,2009,AZ,15899.0
33060,2009,PR,1718.0
33061,2009,AL,2407.0
33062,2009,AL,10250.0
33063,2009,NY,2935.0
33064,2009,NJ,8327.0
33065,2009,TX,7817.0
33066,2009,DC,15843.0
33067,2009,TX,1040.0
33068,2009,NY,19909.0
33069,2009,GA,2537.0
33070,2009,ME,2131.0
33071,2009,OK,2276.0
33072,2009,NY,1366.0
33073,2009,GA,7673.0
33074,2009,OH,7480.0
33075,2009,AR,1631.0
33076,2009,OR,3517.0
33077,2009,CA,5185.0
33078,2009,OR,2585.0
33079,2009,IL,14956.0
33080,2009,NY,659.0
33081,2009,LA,7010.0
33082,2009,MI,11820.0
33083,2009,KY,6757.0
33084,2009,OK,476.0
33085,2009,OK,602.0
33086,2009,PR,1657.0
33087,2009,UT,10540.0
33088,2009,NY,3992.0
33089,2009,MI,1693.0
33090,2009,AZ,13111.0
33091,2009,OH,709.0
33092,2009,MO,9432.0
33093,2009,NC,16045.0
33094,2009,NY,28992.0
33095,2009,NJ,6053.0
33096,2009,PR,3944.0
33097,2009,CA,7537.0
33098,2009,CA,15432.0
33099,2009,CA,9585.0
33100,2009,FL,2506.0
33101,2009,PR,4959.0
33102,2009,TX,2184.0
33103,2009,GA,4041.0
33104,2009,TX,5214.0
33105,2009,AZ,32112.0
33106,2009,OR,2247.0
33107,2009,IN,8252.0
33108,2009,CA,11507.0
33109,2009,CA,9160.0
33110,2009,CA,137.0
33111,2009,GA,4937.0
33112,2009,GA,5771.0
33113,2009,IL,1725.0
33114,2009,MA,12393.0
33115,2009,MA,2623.0
33116,2009,MA,3263.0
33117,2009,FL,6395.0
33118,2009,IL,6108.0
33119,2009,NY,1462.0
33120,2009,NY,7869.0
33121,2009,TX,18612.0
33122,2009,VA,1626.0
33123,2009,NC,1969.0
33124,2009,VA,12746.0
33125,2009,VA,6118.0
33126,2009,FL,
33127,2009,FL,15669.0
33128,2009,OK,1627.0
33129,2009,AR,6552.0
33130,2009,PR,2419.0
33131,2009,TN,3174.0
33132,2009,CA,5071.0
33133,2009,OK,25482.0
33134,2009,FL,9750.0
33135,2009,WI,7661.0
33136,2009,FL,16675.0
33137,2009,IL,17094.0
33138,2009,PA,7056.0
33139,2009,OR,2644.0
33140,2009,AZ,16477.0
33141,2009,MI,10023.0
33142,2009,TX,8658.0
33143,2009,TX,12834.0
33144,2009,TX,7424.0
33145,2009,MA,4391.0
33146,2009,NV,16203.0
33147,2009,MN,6399.0
33148,2009,CO,11176.0
33149,2009,CT,11300.0
33150,2009,IN,8606.0
33151,2009,OR,3514.0
33152,2009,FL,7142.0
33153,2009,AZ,8165.0
33154,2009,IN,5259.0
33155,2009,NJ,8831.0
33156,2009,PA,9199.0
33157,2009,TX,2052.0
33158,2009,VA,4011.0
33159,2009,FL,17008.0
33160,2009,CA,1908.0
33161,2009,PA,19670.0
33162,2009,PA,20037.0
33163,2009,OH,17928.0
33164,2009,OH,19544.0
33165,2009,NJ,4908.0
33166,2009,GA,6028.0
33167,2009,NE,11441.0
33168,2009,MO,8100.0
33169,2009,NY,13174.0
33170,2009,FL,637.0
33171,2009,CA,9376.0
33172,2009,PR,18334.0
33173,2009,TX,4495.0
33174,2009,WV,3950.0
33175,2009,NH,27218.0
33176,2009,NJ,2131.0
33177,2009,NY,182.0
33178,2009,PA,8057.0
33179,2009,OH,38.0
33180,2009,PR,4362.0
33181,2009,PA,3441.0
33182,2009,CA,10622.0
33183,2009,NJ,4296.0
33184,2009,OK,1269.0
33185,2009,IL,8449.0
33186,2009,NY,6140.0
33187,2009,MA,1682.0
33188,2009,NY,1934.0
33189,2009,PR,5287.0
33190,2009,CA,11846.0
33191,2009,WV,2898.0
33192,2009,NY,4701.0
33193,2009,NY,
33194,2009,CO,
33195,2009,VA,524.0
33196,2009,NY,4142.0
33197,2009,TX,3036.0
33198,2009,PR,290.0
33199,2009,FL,1787.0
33200,2009,MA,5424.0
33201,2009,PA,16201.0
33202,2009,MD,6771.0
33203,2009,TN,7772.0
33204,2009,MO,5366.0
33205,2009,CT,
33206,2009,NJ,2074.0
33207,2009,NY,9792.0
33208,2009,NY,4152.0
33209,2009,TX,1893.0
33210,2009,PR,2878.0
33211,2009,CA,3123.0
33212,2009,GA,1902.0
33213,2009,NY,10580.0
33214,2009,OK,976.0
33215,2009,SC,13350.0
33216,2009,NY,19233.0
33217,2009,IN,16017.0
33218,2009,WA,11012.0
33219,2009,FL,10279.0
33220,2009,OR,10707.0
33221,2009,TX,2687.0
33222,2009,CA,298.0
33223,2009,VA,15030.0
33224,2009,NY,18057.0
33225,2009,CA,8423.0
33226,2009,DE,14430.0
33227,2009,CA,17005.0
33228,2009,CA,9912.0
33229,2009,CA,9057.0
33230,2009,MA,6659.0
33231,2009,FL,1547.0
33232,2009,RI,5021.0
33233,2009,OH,5288.0
33234,2009,IL,156.0
33235,2009,NC,5983.0
33236,2009,MO,2450.0
33237,2009,UT,6792.0
33238,2009,CA,7320.0
33239,2009,FL,3265.0
33240,2009,LA,8736.0
33241,2009,KY,9175.0
33242,2009,FL,3277.0
33243,2009,ME,10307.0
33244,2009,NE,2133.0
33245,2009,MD,6835.0
33246,2009,TX,19904.0
33247,2009,LA,1826.0
33248,2009,WV,4519.0
33249,2009,CA,6476.0
33250,2009,GA,6308.0
33251,2009,TX,1104.0
33252,2009,TX,4253.0
33253,2009,MD,12913.0
33254,2009,CA,4047.0
33255,2009,IN,1454.0
33256,2009,MA,1347.0
33257,2009,WA,1739.0
33258,2009,PA,110.0
33259,2009,MI,64250.0
33260,2009,NE,8823.0
33261,2009,FL,3549.0
33262,2009,FL,6422.0
33263,2009,SC,7194.0
33264,2009,TX,11766.0
33265,2009,CT,9528.0
33266,2009,FL,4405.0
33267,2009,MO,17869.0
33268,2009,IL,18292.0
33269,2009,NY,18036.0
33270,2009,NY,20553.0
33271,2009,AK,5442.0
33272,2009,MD,3639.0
33273,2009,SC,8237.0
33274,2009,FL,29874.0
33275,2009,MN,2171.0
33276,2009,SC,4409.0
33277,2009,LA,9061.0
33278,2009,OH,1051.0
33279,2009,PR,295.0
33280,2009,MD,2240.0
33281,2009,FL,10118.0
33282,2009,FL,10161.0
33283,2009,FL,10456.0
33284,2009,MD,12102.0
33285,2009,OK,10073.0
33286,2009,OK,9762.0
33287,2009,LA,7633.0
33288,2009,NJ,7913.0
33289,2009,NY,8152.0
33290,2009,WI,13865.0
33291,2009,MD,4596.0
33292,2009,OK,4461.0
33293,2009,AZ,15791.0
33294,2009,ID,6857.0
33295,2009,MO,9738.0
33296,2009,MO,11056.0
33297,2009,FL,7576.0
33298,2009,CO,10182.0
33299,2009,UT,31396.0
33300,2009,WV,167.0
33301,2009,LA,1333.0
33302,2009,CA,14809.0
33303,2009,CA,12573.0
33304,2009,PR,231.0
33305,2009,FL,10174.0
33306,2009,MN,12425.0
33307,2009,NY,2671.0
33308,2009,PR,113.0
33309,2009,CT,2400.0
33310,2009,MA,15518.0
33311,2009,AZ,7795.0
33312,2009,NC,6770.0
33313,2009,AL,5728.0
33314,2009,LA,3606.0
33315,2009,FL,3074.0
33316,2009,TX,6664.0
33317,2009,PR,2818.0
33318,2009,NY,1139.0
33319,2009,CT,
33320,2009,CT,
33321,2009,CT,
33322,2009,NJ,7899.0
33323,2009,LA,17315.0
33324,2009,VA,17778.0
33325,2009,OK,8536.0
33326,2009,LA,1594.0
33327,2009,CA,17020.0
33328,2009,RI,7703.0
33329,2009,PA,4032.0
33330,2009,OR,
33331,2009,OR,
33332,2009,NJ,5994.0
33333,2009,CA,10517.0
33334,2009,NY,12351.0
33335,2009,IL,3023.0
33336,2009,OK,16459.0
33337,2009,OK,22734.0
33338,2009,TX,1127.0
33339,2009,TX,11141.0
33340,2009,CA,1964.0
33341,2009,CA,13016.0
33342,2009,PR,2481.0
33343,2009,NJ,8332.0
33344,2009,TX,22208.0
33345,2009,CA,7215.0
33346,2009,VA,2559.0
33347,2009,TX,3799.0
33348,2009,CA,25308.0
33349,2009,IN,6314.0
33350,2009,KY,
33351,2009,CA,8809.0
33352,2009,CA,6833.0
33353,2009,CA,8574.0
33354,2009,CT,13225.0
33355,2009,UT,4844.0
33356,2009,AZ,2294.0
33357,2009,GA,6568.0
33358,2009,PA,12989.0
33359,2009,CA,8326.0
33360,2009,NY,8380.0
33361,2009,FL,6756.0
33362,2009,FL,6083.0
33363,2009,PR,7018.0
33364,2009,CO,9870.0
33365,2009,MI,12110.0
33366,2009,VA,7426.0
33367,2009,CA,11334.0
33368,2009,GA,14173.0
33369,2009,FL,15106.0
33370,2009,PA,12213.0
33371,2009,PA,13032.0
33372,2009,GA,11009.0
33373,2009,VA,9026.0
33374,2009,TX,9770.0
33375,2009,MS,3473.0
33376,2009,WV,1985.0
33377,2009,IN,13280.0
33378,2009,MA,8840.0
33379,2009,AR,9987.0
33380,2009,CA,5316.0
33381,2009,FL,8659.0
33382,2009,IN,8179.0
33383,2009,PR,1147.0
33384,2009,CT,7080.0
33385,2009,WA,14722.0
33386,2009,TX,246.0
33387,2009,MA,17502.0
33388,2009,WA,2369.0
33389,2009,FL,15454.0
33390,2009,WA,2507.0
33391,2009,MO,11883.0
33392,2009,CO,14481.0
33393,2009,OH,11505.0
33394,2009,PA,6012.0
33395,2009,PA,6114.0
33396,2009,MD,15105.0
33397,2009,CA,368.0
33398,2009,FL,27758.0
33399,2009,MS,9126.0
33400,2009,FL,723.0
33401,2009,FL,7446.0
33402,2009,OH,11563.0
33403,2009,DC,1053.0
33404,2009,LA,10568.0
33405,2009,LA,4757.0
33406,2009,TX,17836.0
33407,2009,FL,8544.0
33408,2009,OK,7721.0
33409,2009,KS,6355.0
33410,2009,TX,1505.0
33411,2009,TX,8018.0
33412,2009,NY,5006.0
33413,2009,GA,5852.0
33414,2009,NY,8082.0
33415,2009,AZ,11033.0
33416,2009,FL,9131.0
33417,2009,CA,12772.0
33418,2009,TX,10218.0
33419,2009,SC,2142.0
33420,2009,LA,6054.0
33421,2009,CA,2908.0
33422,2009,PA,4034.0
33423,2009,FL,1440.0
33424,2009,NY,8411.0
33425,2009,FL,16960.0
33426,2009,NY,7991.0
33427,2009,CA,11629.0
33428,2009,LA,5759.0
33429,2009,GU,7288.0
33430,2009,CA,5812.0
33431,2009,OH,5135.0
33432,2009,CA,10048.0
33433,2009,WA,6311.0
33434,2009,OK,3692.0
33435,2009,FL,4850.0
33436,2009,AL,1101.0
33437,2009,NM,2863.0
33438,2009,NH,7987.0
33439,2009,CA,14763.0
33440,2009,GA,20156.0
33441,2009,TX,3650.0
33442,2009,GA,8504.0
33443,2009,TN,6405.0
33444,2009,TX,5782.0
33445,2009,IL,19890.0
33446,2009,WI,16554.0
33447,2009,PA,12862.0
33448,2009,PA,4824.0
33449,2009,MO,5781.0
33450,2009,NJ,15004.0
33451,2009,IN,1598.0
33452,2009,MO,5843.0
33453,2009,NY,8966.0
33454,2009,LA,10229.0
33455,2009,CA,12152.0
33456,2009,MO,1618.0
33457,2009,TX,1248.0
33458,2009,TX,1037.0
33459,2009,VA,17469.0
33460,2009,MI,11981.0
33461,2009,VA,17005.0
33462,2009,AR,1986.0
33463,2009,VT,10184.0
33464,2009,MA,12627.0
33465,2009,TX,11384.0
33466,2009,TX,11540.0
33467,2009,WI,10915.0
33468,2009,ID,9948.0
33469,2009,CA,24533.0
33470,2009,VA,18267.0
33471,2009,WA,18328.0
33472,2009,CO,14649.0
33473,2009,LA,2659.0
33474,2009,PA,16174.0
33475,2009,PR,3185.0
33476,2009,AZ,2552.0
33477,2009,NY,3299.0
33478,2009,SD,6039.0
33479,2009,NM,10660.0
33480,2009,MN,11385.0
33481,2009,TX,15983.0
33482,2009,NJ,8330.0
33483,2009,MN,18031.0
33484,2009,CA,12414.0
33485,2009,OR,4122.0
33486,2009,ID,7256.0
33487,2009,TX,7493.0
33488,2009,TN,6473.0
33489,2009,OK,11852.0
33490,2009,KS,10065.0
33491,2009,NJ,
33492,2009,LA,4014.0
33493,2009,FL,12705.0
33494,2009,MA,3844.0
33495,2009,PA,10426.0
33496,2009,WA,15049.0
33497,2009,TX,4798.0
33498,2009,TX,9695.0
33499,2009,SC,10508.0
33500,2009,CA,11377.0
33501,2009,MI,552.0
33502,2009,PA,15578.0
33503,2009,TN,10261.0
33504,2009,WA,12495.0
33505,2009,OR,5858.0
33506,2009,CA,5233.0
33507,2009,TX,9644.0
33508,2009,OH,10347.0
33509,2009,AZ,
33510,2009,CA,11985.0
33511,2009,CA,
33512,2009,CA,3151.0
33513,2009,CA,1982.0
33514,2009,CO,20780.0
33515,2009,CT,
33516,2009,CT,
33517,2009,CT,
33518,2009,DE,6618.0
33519,2009,FL,4841.0
33520,2009,FL,1580.0
33521,2009,FL,12742.0
33522,2009,FL,7561.0
33523,2009,FL,1721.0
33524,2009,FL,5032.0
33525,2009,FL,3862.0
33526,2009,FL,3436.0
33527,2009,GA,5803.0
33528,2009,MA,12959.0
33529,2009,MO,4801.0
33530,2009,MO,15340.0
33531,2009,MS,67747.0
33532,2009,NC,55.0
33533,2009,NJ,30157.0
33534,2009,NJ,163.0
33535,2009,NY,12515.0
33536,2009,NY,6332.0
33537,2009,NY,5217.0
33538,2009,NY,10243.0
33539,2009,NY,9584.0
33540,2009,NY,7560.0
33541,2009,OH,14639.0
33542,2009,OH,6098.0
33543,2009,OH,6717.0
33544,2009,OR,6441.0
33545,2009,PR,3295.0
33546,2009,PR,5062.0
33547,2009,SC,3324.0
33548,2009,TX,9817.0
33549,2009,TX,6687.0
33550,2009,TX,4705.0
33551,2009,TX,2540.0
33552,2009,TX,8776.0
33553,2009,TX,2113.0
33554,2009,UT,204.0
33555,2009,VA,2603.0
33556,2009,VA,7475.0
33557,2009,NV,2466.0
33558,2009,MS,11501.0
33559,2009,TX,11504.0
33560,2009,CA,4171.0
33561,2009,VA,14987.0
33562,2009,VA,16555.0
33563,2009,CA,17837.0
33564,2009,MA,446.0
33565,2009,MO,7877.0
33566,2009,PA,5844.0
33567,2009,PA,12320.0
33568,2009,PA,9028.0
33569,2009,NJ,9548.0
33570,2009,WV,5296.0
33571,2009,CO,6448.0
33572,2009,MO,11128.0
33573,2009,GA,11001.0
33574,2009,IL,11096.0
33575,2009,TN,10600.0
33576,2009,VA,12052.0
33577,2009,CA,2073.0
33578,2009,ME,5551.0
33579,2009,TX,16798.0
33580,2009,FL,10405.0
33581,2009,CA,6691.0
33582,2009,FL,19895.0
33583,2009,VA,9029.0
33584,2009,FL,14069.0
33585,2009,MI,17997.0
33586,2009,PA,19363.0
33587,2009,PA,11354.0
33588,2009,NC,15935.0
33589,2009,WV,8739.0
33590,2009,OH,13794.0
33591,2009,OH,19246.0
33592,2009,MO,13296.0
33593,2009,GA,7966.0
33594,2009,CA,8394.0
33595,2009,NJ,5846.0
33596,2009,TX,18621.0
33597,2009,TX,20025.0
33598,2009,MO,3455.0
33599,2009,MN,15195.0
33600,2009,NC,11721.0
33601,2009,OR,13834.0
33602,2009,VA,10519.0
33603,2009,NV,4912.0
33604,2009,CA,7052.0
33605,2009,FL,25354.0
33606,2009,KS,11030.0
33607,2009,TX,14857.0
33608,2009,IL,8637.0
33609,2009,FL,6347.0
33610,2009,AZ,0.0
33611,2009,TX,7491.0
33612,2009,VA,29571.0
33613,2009,MA,11319.0
33614,2009,PA,19795.0
33615,2009,UT,3363.0
33616,2009,IL,11791.0
33617,2009,TX,2923.0
33618,2009,AZ,4359.0
33619,2009,CA,12078.0
33620,2009,IN,
33621,2009,TX,1328.0
33622,2009,MO,2869.0
33623,2009,CA,9273.0
33624,2009,OR,13314.0
33625,2009,MI,3815.0
33626,2009,NM,5940.0
33627,2009,KY,0.0
33628,2009,CA,26887.0
33629,2009,TX,4764.0
33630,2009,IL,10438.0
33631,2009,WA,8669.0
33632,2009,OK,2027.0
33633,2009,NC,4361.0
33634,2009,PR,4384.0
33635,2009,MI,7683.0
33636,2009,TX,8178.0
33637,2009,IL,5169.0
33638,2009,CA,127.0
33639,2009,NJ,6853.0
33640,2009,NJ,11100.0
33641,2009,FL,4804.0
33642,2009,FL,638.0
33643,2009,SC,12043.0
33644,2009,FL,9001.0
33645,2009,CO,10124.0
33646,2009,TX,1910.0
33647,2009,TX,2955.0
33648,2009,CA,17266.0
33649,2009,TN,7226.0
33650,2009,TN,7146.0
33651,2009,PA,12383.0
33652,2009,WA,12712.0
33653,2009,CA,6776.0
33654,2009,FL,6156.0
33655,2009,OH,12588.0
33656,2009,KS,10526.0
33657,2009,NC,10703.0
33658,2009,CT,7818.0
33659,2009,WV,1861.0
33660,2009,CA,942.0
33661,2009,GA,16734.0
33662,2009,OH,17757.0
33663,2009,IN,10064.0
33664,2009,NY,9611.0
33665,2009,PR,266.0
33666,2009,CA,6883.0
33667,2009,TX,197.0
33668,2009,GA,8572.0
33669,2009,CO,10224.0
33670,2009,RI,10984.0
33671,2009,TN,9995.0
33672,2009,NV,5556.0
33673,2009,MA,8915.0
33674,2009,IL,26525.0
33675,2009,TX,31676.0
33676,2009,IL,11811.0
33677,2009,GA,7323.0
33678,2009,MO,8757.0
33679,2009,GA,11850.0
33680,2009,TX,22323.0
33681,2009,TX,1160.0
33682,2009,GA,4823.0
33683,2009,TX,7156.0
33684,2009,WA,10434.0
33685,2009,GA,10365.0
33686,2009,TN,10476.0
33687,2009,OH,11910.0
33688,2009,MA,12687.0
33689,2009,AR,9590.0
33690,2009,ID,4026.0
33691,2009,PR,1025.0
33692,2009,MN,3549.0
33693,2009,NV,16737.0
33694,2009,IL,8334.0
33695,2009,WA,13501.0
33696,2009,OR,15933.0
33697,2009,PR,4175.0
33698,2009,OH,1088.0
33699,2009,TX,18727.0
33700,2009,FL,16768.0
33701,2009,NM,2542.0
33702,2009,OH,10085.0
33703,2009,CA,8266.0
33704,2009,CO,11388.0
33705,2009,MI,7265.0
33706,2009,MD,6600.0
33707,2009,PR,557.0
33708,2009,DE,0.0
33709,2009,CA,593.0
33710,2009,SC,3392.0
33711,2009,MI,8286.0
33712,2009,TN,9247.0
33713,2009,PR,2906.0
33714,2009,VA,8546.0
33715,2009,MD,8937.0
33716,2009,PA,8844.0
33717,2009,MT,2956.0
33718,2009,CA,3952.0
33719,2009,FL,261.0
33720,2009,CA,7910.0
33721,2009,PR,4113.0
33722,2009,CA,28676.0
33723,2009,FL,10069.0
33724,2009,TX,8454.0
33725,2009,TX,2243.0
33726,2009,FL,2586.0
33727,2009,NY,5696.0
33728,2009,KY,2685.0
33729,2009,AL,4015.0
33730,2009,VT,7350.0
33731,2009,TN,2948.0
33732,2009,OH,996.0
33733,2009,NC,7973.0
33734,2009,WA,2138.0
33735,2009,CA,
33736,2009,CA,4928.0
33737,2009,LA,6462.0
33738,2009,TX,19592.0
33739,2009,TX,9603.0
33740,2009,FL,1304.0
33741,2009,PR,9985.0
33742,2009,NV,14357.0
33743,2009,WI,3531.0
33744,2009,HI,1823.0
33745,2009,OH,14303.0
33746,2009,MT,6007.0
33747,2009,MI,3199.0
33748,2009,LA,10563.0
33749,2009,PR,285.0
33750,2009,PR,3129.0
33751,2009,HI,9325.0
33752,2009,OK,2774.0
33753,2009,GA,8349.0
33754,2009,CO,11735.0
33755,2009,PR,2784.0
33756,2009,CA,8194.0
33757,2009,AR,837.0
33758,2009,MA,8001.0
33759,2009,NC,5838.0
33760,2009,UT,7082.0
33761,2009,GA,12901.0
33762,2009,NJ,8010.0
33763,2009,CA,5215.0
33764,2009,UT,19897.0
33765,2009,SC,11182.0
33766,2009,VA,1243.0
33767,2009,DC,2945.0
33768,2009,IA,1594.0
33769,2009,AZ,12203.0
33770,2009,AZ,0.0
33771,2009,LA,6327.0
33772,2009,WV,2015.0
33773,2009,SC,5953.0
33774,2009,FL,5298.0
33775,2009,PA,3900.0
33776,2009,WV,2929.0
33777,2009,AZ,14757.0
33778,2009,GA,25242.0
33779,2009,MN,14399.0
33780,2009,AL,8294.0
33781,2009,NV,13559.0
33782,2009,MI,12226.0
33783,2009,TX,11567.0
33784,2009,TX,7076.0
33785,2009,CA,7801.0
33786,2009,TX,14232.0
33787,2009,TX,10091.0
33788,2009,FL,9962.0
33789,2009,MN,5438.0
33790,2009,NV,6642.0
33791,2009,TN,9707.0
33792,2009,OK,13874.0
33793,2009,MO,1037.0
33794,2009,GA,26071.0
33795,2009,NJ,12542.0
33796,2009,MN,11679.0
33797,2009,TX,2209.0
33798,2009,TX,1438.0
33799,2009,TX,1201.0
33800,2009,CA,5211.0
33801,2009,CA,1058.0
33802,2009,MA,11112.0
33803,2009,MN,5471.0
33804,2009,KY,10031.0
33805,2009,MN,10100.0
33806,2009,IA,1849.0
33807,2009,FL,8136.0
33808,2009,CA,19920.0
33809,2009,TX,5698.0
33810,2009,VA,6523.0
33811,2009,CT,6755.0
33812,2009,PR,4793.0
33813,2009,MN,8523.0
33814,2009,TN,5586.0
33815,2009,AR,12422.0
33816,2009,AR,8499.0
33817,2009,MO,7600.0
33818,2009,NJ,6283.0
33819,2009,TN,6653.0
33820,2009,MO,5876.0
33821,2009,ME,7418.0
33822,2009,MA,10356.0
33823,2009,MA,11004.0
33824,2009,MA,9015.0
33825,2009,TX,4017.0
33826,2009,WV,2111.0
33827,2009,VA,6231.0
33828,2009,UT,28881.0
33829,2009,NC,13957.0
33830,2009,CA,12696.0
33831,2009,MO,9323.0
33832,2009,NV,30449.0
33833,2009,FL,6102.0
33834,2009,FL,6282.0
33835,2009,VA,4482.0
33836,2009,IL,7315.0
33837,2009,ID,3806.0
33838,2009,PA,11373.0
33839,2009,MO,5845.0
33840,2009,LA,4848.0
33841,2009,SC,4931.0
33842,2009,SC,3949.0
33843,2009,VA,10472.0
33844,2009,IL,5673.0
33845,2009,CT,10048.0
33846,2009,MN,14562.0
33847,2009,MN,16370.0
33848,2009,NV,7168.0
33849,2009,IL,10028.0
33850,2009,PR,4511.0
33851,2009,CT,4801.0
33852,2009,MN,9515.0
33853,2009,TX,292.0
33854,2009,AZ,5699.0
33855,2009,FL,13537.0
33856,2009,WI,7223.0
33857,2009,KS,12009.0
33858,2009,TN,2886.0
33859,2009,IL,8300.0
33860,2009,CA,102871.0
33861,2009,FL,8146.0
33862,2009,CA,12634.0
33863,2009,FL,6222.0
33864,2009,MI,10816.0
33865,2009,OK,11412.0
33866,2009,CA,5151.0
33867,2009,CA,4376.0
33868,2009,TX,0.0
33869,2009,AR,3629.0
33870,2009,VA,1426.0
33871,2009,MS,5808.0
33872,2009,NJ,17468.0
33873,2009,AR,3854.0
33874,2009,KY,3085.0
33875,2009,IL,7240.0
33876,2009,WA,3896.0
33877,2009,FL,3298.0
33878,2009,MI,7009.0
33879,2009,SC,5380.0
33880,2009,NJ,7064.0
33881,2009,TX,116.0
33882,2009,NY,13541.0
33883,2009,WV,
33884,2009,CA,5998.0
33885,2009,CA,11760.0
33886,2009,CA,12869.0
33887,2009,MD,2579.0
33888,2009,FL,6534.0
33889,2009,OH,1096.0
33890,2009,NJ,8597.0
33891,2009,CA,3513.0
33892,2009,FL,7766.0
33893,2009,PA,10502.0
33894,2009,MO,18969.0
33895,2009,KY,2922.0
33896,2009,UT,18574.0
33897,2009,TN,9388.0
33898,2009,MO,4571.0
33899,2009,TN,4061.0
33900,2009,FL,4750.0
33901,2009,CA,9725.0
33902,2009,SC,1914.0
33903,2009,FL,850.0
33904,2009,NE,4494.0
33905,2009,NY,4262.0
33906,2009,SC,2373.0
33907,2009,CA,3090.0
33908,2009,PA,9061.0
33909,2009,OH,18285.0
33910,2009,UT,12851.0
33911,2009,WY,9397.0
33912,2009,MO,9784.0
33913,2009,IA,10728.0
33914,2009,TX,10875.0
33915,2009,TX,11206.0
33916,2009,VA,12110.0
33917,2009,NC,10510.0
33918,2009,WV,2330.0
33919,2009,CT,14929.0
33920,2009,NV,11127.0
33921,2009,WA,11124.0
33922,2009,TN,8950.0
33923,2009,FL,10360.0
33924,2009,MN,9007.0
33925,2009,OR,5505.0
33926,2009,LA,11320.0
33927,2009,MO,14161.0
33928,2009,GA,15767.0
33929,2009,MD,13390.0
33930,2009,OH,15538.0
33931,2009,NY,12929.0
33932,2009,PA,8192.0
33933,2009,FL,5468.0
33934,2009,MS,3701.0
